12.1.2014 18:03:29;;
12.1.2014 18:11:32;1234;4568
12.1.2014 18:12:19;1234;4568
12.1.2014 18:12:26;1234;4568
12.1.2014 18:13:22;1234;4567
12.1.2014 18:15:19;1234;4568
12.1.2014 18:15:19;;
12.1.2014 18:15:21;;
12.1.2014 18:15:24;;
12.1.2014 18:15:33;;
12.1.2014 18:16:05;;
12.1.2014 18:16:08;;
12.1.2014 18:16:14;;
12.1.2014 18:16:23;1234;4567
12.1.2014 18:16:25;;
12.1.2014 18:17:23;;
12.1.2014 18:17:29;;
12.1.2014 18:17:35;;
12.1.2014 18:59:44;1234;4567
12.1.2014 19:00:01;1234;4567
12.1.2014 19:00:02;1234;4567
12.1.2014 19:00:02;1234;4567
12.1.2014 19:00:02;1234;4567
12.1.2014 19:00:03;1234;4567
12.1.2014 19:00:06;1234;4565
12.1.2014 19:01:45;1234;4567
12.1.2014 23:32:41;1212;3234
12.1.2014 23:32:43;1212;3234
12.1.2014 23:32:46;1212;3234
12.1.2014 23:32:50;1212;3234
12.1.2014 23:33:37;1234;2323
12.1.2014 23:33:48;1234;2345
12.1.2014 23:34:01;2323;4456
12.1.2014 23:34:04;2323;4456
12.1.2014 23:34:05;2323;4456
